tile_filename,source_product,tile_x,tile_y,center_lat,center_lon,std_dev,prox_score,mean_pixel,std_norm,priority_score
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x03840_y48000.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,3840,48000,-70.958602,22.688872,63.638,0.0,70.82,0.31114317821933896,0.1245
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x04480_y48000.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,4480,48000,-70.958125,22.70802,71.893,0.0,53.01,0.41656024927210505,0.1666
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x05120_y48000.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,5120,48000,-70.957645,22.7272,60.791,0.0,34.86,0.2747867395412984,0.1099
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x05760_y48000.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,5760,48000,-70.957162,22.746412,57.617,0.0,59.9,0.23425448230065887,0.0937
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x06400_y48000.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,6400,48000,-70.956677,22.765657,57.142,0.0,52.19,0.22818869081064516,0.0913
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x07040_y48000.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,7040,48000,-70.956188,22.784935,65.903,0.0,42.48,0.34006742606119433,0.136
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x07680_y48000.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,7680,48000,-70.955697,22.804245,62.301,0.0,46.81,0.29406957143586865,0.1176
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x08320_y48000.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,8320,48000,-70.955203,22.823588,61.943,0.0,46.05,0.28949788016550027,0.1158
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x08960_y48000.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,8960,48000,-70.954706,22.842963,59.941,0.0,41.2,0.26393216529601066,0.1056
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x09600_y48000.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,9600,48000,-70.954206,22.862372,58.754,0.0,50.23,0.2487740716146498,0.0995
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x10240_y48000.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,10240,48000,-70.953703,22.881814,53.958,0.0,71.11,0.1875287326965316,0.075
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x10880_y48000.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,10880,48000,-70.953197,22.901288,60.533,0.0,56.99,0.2714920570056699,0.1086
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x11520_y48000.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,11520,48000,-70.952689,22.920797,75.869,0.0,46.57,0.4673341165653573,0.1869
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x00000_y48640.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,0,48640,-70.967146,22.575935,67.164,0.0,59.97,0.35617050620626245,0.1425
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x00640_y48640.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,640,48640,-70.966685,22.594896,68.963,0.0,29.02,0.3791438933442304,0.1517
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01280_y48640.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,1280,48640,-70.966221,22.613889,70.425,0.0,42.2,0.39781376104612554,0.1591
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01920_y48640.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,1920,48640,-70.965755,22.632914,60.731,0.0,45.19,0.27402053430045464,0.1096
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x02560_y48640.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,2560,48640,-70.965286,22.65197,62.604,0.0,42.79,0.29793890790213,0.1192
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x03200_y48640.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,3200,48640,-70.964814,22.671059,57.657,0.0,50.2,0.23476528579455477,0.0939
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x03840_y48640.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,3840,48640,-70.96434,22.69018,61.348,0.0,48.44,0.2818996781937988,0.1128
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x04480_y48640.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,4480,48640,-70.963862,22.709333,66.049,0.0,49.35,0.34193185881391436,0.1368
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x05120_y48640.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,5120,48640,-70.963382,22.728519,59.774,0.0,44.06,0.26179956070899524,0.1047
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x05760_y48640.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,5760,48640,-70.962899,22.747737,64.851,0.0,42.81,0.3266332941717321,0.1307
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x06400_y48640.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,6400,48640,-70.962413,22.766987,56.876,0.0,46.62,0.22479184757623738,0.0899
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x07040_y48640.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,7040,48640,-70.961925,22.78627,57.846,0.0,50.49,0.23717883230321288,0.0949
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x07680_y48640.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,7680,48640,-70.961433,22.805585,62.862,0.0,38.54,0.3012335904377586,0.1205
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x08320_y48640.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,8320,48640,-70.960939,22.824934,58.069,0.0,47.2,0.2400265617816826,0.096
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x08960_y48640.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,8960,48640,-70.960442,22.844315,58.387,0.0,43.82,0.24408744955815498,0.0976
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x09600_y48640.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,9600,48640,-70.959942,22.863729,51.567,0.0,52.1,0.15699545384890431,0.0628
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x10240_y48640.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,10240,48640,-70.959438,22.883176,61.07,0.0,55.47,0.2783495939112223,0.1113
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x10880_y48640.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,10880,48640,-70.958933,22.902657,60.822,0.0,50.35,0.2751826122490678,0.1101
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x11520_y48640.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,11520,48640,-70.958424,22.92217,77.979,0.0,51.53,0.49427900086836596,0.1977
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x00000_y49280.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,0,49280,-70.972884,22.577212,67.82,0.0,60.84,0.3645476835061551,0.1458
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x00640_y49280.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,640,49280,-70.972423,22.596178,72.747,0.0,53.65,0.42746590386678246,0.171
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01280_y49280.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,1280,49280,-70.971959,22.615177,66.631,0.0,41.66,0.3493640496500996,0.1397
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01920_y49280.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,1920,49280,-70.971493,22.634207,62.606,0.0,44.21,0.2979644480768249,0.1192
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x02560_y49280.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,2560,49280,-70.971024,22.653269,65.861,0.0,47.19,0.3395310823926036,0.1358
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x03200_y49280.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,3200,49280,-70.970552,22.672364,65.592,0.0,35.15,0.33609592889615364,0.1344
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x03840_y49280.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,3840,49280,-70.970077,22.69149,55.936,0.0,55.56,0.2127879654696838,0.0851
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x04480_y49280.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,4480,49280,-70.969599,22.710648,64.263,0.0,41.7,0.3191244828114625,0.1276
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x05120_y49280.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,5120,49280,-70.969119,22.729839,63.913,0.0,45.33,0.3146549522398733,0.1259
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x05760_y49280.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,5760,49280,-70.968636,22.749063,57.506,0.0,41.8,0.2328370026050978,0.0931
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x06400_y49280.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,6400,49280,-70.96815,22.768318,63.319,0.0,42.16,0.30706952035551927,0.1228
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x07040_y49280.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,7040,49280,-70.967661,22.787607,63.697,0.0,58.55,0.3118966133728355,0.1248
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x07680_y49280.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,7680,49280,-70.967169,22.806928,72.952,0.0,28.96,0.4300837717729989,0.172
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x08320_y49280.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,8320,49280,-70.966675,22.826282,68.361,0.0,37.07,0.37145630076109726,0.1486
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x08960_y49280.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,8960,49280,-70.966177,22.845669,59.584,0.0,46.19,0.25937324411298973,0.1037
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x09600_y49280.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,9600,49280,-70.965677,22.865088,70.502,0.0,30.86,0.3987970577718751,0.1595
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x10240_y49280.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,10240,49280,-70.965174,22.884541,69.39,0.0,26.66,0.3845967206415692,0.1538
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x10880_y49280.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,10880,49280,-70.964668,22.904027,61.956,0.0,40.9,0.2896638913010165,0.1159
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x11520_y49280.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,11520,49280,-70.964159,22.923546,73.159,0.0,47.73,0.4327271798539103,0.1731
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x00000_y49920.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,0,49920,-70.978623,22.578482,66.671,0.0,36.12,0.3498748531439956,0.1399
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x00640_y49920.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,640,49920,-70.978161,22.597454,64.57,0.0,52.54,0.32304489962711336,0.1292
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01280_y49920.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,1280,49920,-70.977697,22.616457,72.285,0.0,45.57,0.4215661235122848,0.1686
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01920_y49920.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,1920,49920,-70.977231,22.635493,65.057,0.0,50.34,0.32926393216529604,0.1317
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x02560_y49920.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,2560,49920,-70.976761,22.654561,66.889,0.0,59.53,0.3526587321857281,0.1411
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x03840_y49920.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,3840,49920,-70.975814,22.692792,64.148,0.0,51.71,0.31765592276651167,0.1271
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x04480_y49920.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,4480,49920,-70.975337,22.711956,57.985,0.0,47.9,0.23895387444450117,0.0956
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x05120_y49920.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,5120,49920,-70.974856,22.731153,69.473,0.0,41.55,0.38565663789140314,0.1543
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x05760_y49920.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,5760,49920,-70.974373,22.750381,60.562,0.0,42.86,0.2718623895387444,0.1087
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x06400_y49920.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,6400,49920,-70.973887,22.769643,65.338,0.0,38.1,0.3328523267099146,0.1331
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x07040_y49920.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,7040,49920,-70.973398,22.788936,68.107,0.0,63.87,0.3682126985748582,0.1473
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x07680_y49920.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,7680,49920,-70.972906,22.808263,67.007,0.0,61.23,0.3541656024927211,0.1417
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x08320_y49920.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,8320,49920,-70.972411,22.827622,62.875,0.0,60.78,0.3013996015732747,0.1206
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x08960_y49920.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,8960,49920,-70.971914,22.847014,61.047,0.0,45.44,0.2780558819022322,0.1112
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x09600_y49920.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,9600,49920,-70.971413,22.86644,68.861,0.0,23.24,0.377841344434796,0.1511
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x11520_y49920.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,11520,49920,-70.969894,22.924914,67.859,0.0,26.49,0.3650457169127036,0.146
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x00000_y50560.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,0,50560,-70.984361,22.57975,65.639,0.0,47.73,0.3366961230014813,0.1347
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x00640_y50560.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,640,50560,-70.9839,22.598727,64.836,0.0,44.26,0.32644174286152117,0.1306
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01280_y50560.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,1280,50560,-70.983436,22.617736,64.981,0.0,53.46,0.32829340552689373,0.1313
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01920_y50560.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,1920,50560,-70.982969,22.636777,64.632,0.0,60.95,0.32383664504265214,0.1295
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x02560_y50560.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,2560,50560,-70.982499,22.65585,72.008,0.0,63.1,0.41802880931705566,0.1672
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x03840_y50560.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,3840,50560,-70.981552,22.694093,59.533,0.0,50.16,0.2587219696582725,0.1035
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x04480_y50560.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,4480,50560,-70.981074,22.713262,56.99,0.0,53.36,0.22624763753384072,0.0905
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x05120_y50560.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,5120,50560,-70.980593,22.732464,61.713,0.0,43.89,0.28656076007559894,0.1146
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x05760_y50560.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,5760,50560,-70.98011,22.751698,73.076,0.0,46.79,0.4316672626040761,0.1727
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x06400_y50560.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,6400,50560,-70.979624,22.770965,63.969,0.0,32.08,0.3153700771313276,0.1261
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x07040_y50560.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,7040,50560,-70.979134,22.790264,63.619,0.0,41.28,0.3109005465597385,0.1244
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x07680_y50560.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,7680,50560,-70.978642,22.809596,64.699,0.0,86.99,0.3246922408949277,0.1299
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x08320_y50560.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,8320,50560,-70.978148,22.828961,56.658,0.0,83.69,0.22200796853450477,0.0888
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x08960_y50560.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,8960,50560,-70.97765,22.848359,63.122,0.0,58.22,0.30455381314808194,0.1218
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x00000_y51200.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,0,51200,-70.9901,22.58102,71.252,0.0,48.35,0.4083746232824232,0.1633
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x00640_y51200.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,640,51200,-70.989638,22.600002,62.507,0.0,49.21,0.2967002094294325,0.1187
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01280_y51200.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,1280,51200,-70.989174,22.619017,63.244,0.0,58.0,0.3061117638044644,0.1224
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01920_y51200.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,1920,51200,-70.988707,22.638063,62.956,0.0,43.69,0.302433978648414,0.121
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x02560_y51200.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,2560,51200,-70.988237,22.657142,66.455,0.0,55.16,0.3471165142769576,0.1388
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x03200_y51200.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,3200,51200,-70.987765,22.676252,58.975,0.0,45.51,0.2515962609184247,0.1006
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x03840_y51200.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,3840,51200,-70.98729,22.695395,58.185,0.0,46.05,0.2415078919139807,0.0966
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x04480_y51200.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,4480,51200,-70.986812,22.71457,59.791,0.0,49.05,0.26201665219390097,0.1048
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x05120_y51200.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,5120,51200,-70.986331,22.733777,61.937,0.0,31.37,0.2894212596414159,0.1158
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x05760_y51200.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,5760,51200,-70.985847,22.753017,59.143,0.0,52.66,0.25374163559278745,0.1015
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x06400_y51200.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,6400,51200,-70.985361,22.772289,63.978,0.0,41.58,0.31548500791745415,0.1262
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x07040_y51200.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,7040,51200,-70.984871,22.791594,62.683,0.0,44.2,0.2989477448025744,0.1196
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x07680_y51200.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,7680,51200,-70.984379,22.810931,68.538,0.0,57.88,0.37371660622158653,0.1495
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x08320_y51200.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,8320,51200,-70.983884,22.830301,59.868,0.0,99.25,0.2629999489196506,0.1052
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x08960_y51200.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,8960,51200,-70.983386,22.849704,54.129,0.0,70.97,0.18971241763293656,0.0759
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x09600_y51200.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,9600,51200,-70.982885,22.869141,72.989,0.0,21.01,0.43055626500485267,0.1722
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x11520_y51200.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,11520,51200,-70.981365,22.927648,69.087,0.0,24.64,0.38072738417530777,0.1523
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x00000_y51840.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,0,51840,-70.995838,22.582291,73.353,0.0,47.83,0.43520457679930524,0.1741
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x00640_y51840.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,640,51840,-70.995377,22.601279,62.38,0.0,52.71,0.29507840833631305,0.118
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01280_y51840.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,1280,51840,-70.994912,22.620299,65.691,0.0,53.27,0.33736016754354603,0.1349
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01920_y51840.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,1920,51840,-70.994445,22.639351,60.389,0.0,44.07,0.2696531644276447,0.1079
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x02560_y51840.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,2560,51840,-70.993975,22.658435,55.935,0.0,50.48,0.2127751953823364,0.0851
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x03200_y51840.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,3200,51840,-70.993503,22.677551,61.359,0.0,41.87,0.2820401491546202,0.1128
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x03840_y51840.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,3840,51840,-70.993027,22.696699,52.46,0.0,60.51,0.16839914185013025,0.0674
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x04480_y51840.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,4480,51840,-70.992549,22.715879,59.304,0.0,58.17,0.25579761965571846,0.1023
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x05120_y51840.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,5120,51840,-70.992068,22.735092,63.76,0.0,23.16,0.3127011288757215,0.1251
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x05760_y51840.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,5760,51840,-70.991584,22.754337,58.211,0.0,30.11,0.241839914185013,0.0967
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x06400_y51840.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,6400,51840,-70.991097,22.773615,59.68,0.0,48.16,0.26059917249833986,0.1042
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x07040_y51840.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,7040,51840,-70.990608,22.792925,57.559,0.0,52.87,0.23351381723450984,0.0934
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x07680_y51840.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,7680,51840,-70.990116,22.812268,59.716,0.0,62.11,0.2610588956428462,0.1044
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x08320_y51840.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,8320,51840,-70.98962,22.831644,59.353,0.0,98.13,0.25642335393574095,0.1026
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x08960_y51840.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,8960,51840,-70.989122,22.851052,52.37,0.0,72.94,0.16724983398886442,0.0669
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x09600_y51840.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,9600,51840,-70.988621,22.870494,60.927,0.0,48.56,0.2765234714205445,0.1106
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x10240_y51840.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,10240,51840,-70.988117,22.889969,69.509,0.0,24.49,0.38611636103590946,0.1544
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x11520_y51840.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,11520,51840,-70.987101,22.929018,73.809,0.0,37.95,0.4410277366297185,0.1764
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x00000_y52480.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,0,52480,-71.001577,22.583565,66.993,0.0,55.26,0.3539868212698574,0.1416
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x00640_y52480.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,640,52480,-71.001115,22.602559,69.406,0.0,59.04,0.3848010420391276,0.1539
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01280_y52480.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,1280,52480,-71.000651,22.621584,73.708,0.0,49.27,0.43973795780763136,0.1759
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01920_y52480.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,1920,52480,-71.000183,22.640641,60.16,0.0,50.24,0.2667288144250906,0.1067
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x02560_y52480.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,2560,52480,-70.999713,22.659731,65.727,0.0,40.15,0.33781989068805235,0.1351
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x03200_y52480.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,3200,52480,-70.99924,22.678852,60.638,0.0,48.21,0.2728329161771466,0.1091
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x03840_y52480.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,3840,52480,-70.998765,22.698006,57.85,0.0,59.07,0.23722991265260254,0.0949
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x04480_y52480.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,4480,52480,-70.998286,22.717191,53.249,0.0,64.53,0.17847474076722686,0.0714
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x05120_y52480.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,5120,52480,-70.997805,22.736409,65.419,0.0,43.04,0.33388670378505386,0.1336
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x05760_y52480.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,5760,52480,-70.997321,22.75566,62.629,0.0,44.95,0.29825816008581496,0.1193
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x06400_y52480.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,6400,52480,-70.996834,22.774943,68.427,0.0,44.81,0.37229912652602554,0.1489
ch2_ohr_ncp_20190907T0438126359_d_img_g26_x07040_y52480.png,ch2_ohr_ncp_20190907T0438126359_d_img_g26,7040,52480,-70.996345,22.794259,58.036,0.0,42.35,0.23960514889921847,0.0958
