source_product,source_date,source_xml,source_img,tile_filename,tile_x,tile_y,tile_width,tile_height,mean_pixel_value,min_pixel_value,max_pixel_value,is_edge_padded,status
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x00000_y00000.png,0,0,640,640,25.435,2.0,171.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x00640_y00000.png,640,0,640,640,14.585,2.0,121.0,False,dark_discarded
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x01280_y00000.png,1280,0,640,640,20.466,4.0,133.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x01920_y00000.png,1920,0,640,640,29.492,4.0,166.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x02560_y00000.png,2560,0,640,640,9.82,4.0,178.0,False,dark_discarded
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x03200_y00000.png,3200,0,640,640,45.191,7.0,255.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x03840_y00000.png,3840,0,640,640,71.496,6.0,199.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x04480_y00000.png,4480,0,640,640,7.567,3.0,136.0,False,dark_discarded
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x05120_y00000.png,5120,0,640,640,5.19,3.0,8.0,False,dark_discarded
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x05760_y00000.png,5760,0,640,640,15.687,4.0,155.0,False,dark_discarded
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x06400_y00000.png,6400,0,640,640,110.908,11.0,255.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x07040_y00000.png,7040,0,640,640,140.691,40.0,255.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x07680_y00000.png,7680,0,640,640,121.899,0.0,240.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x08320_y00000.png,8320,0,640,640,129.421,0.0,237.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x08960_y00000.png,8960,0,640,640,138.665,0.0,255.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x09600_y00000.png,9600,0,640,640,131.06,0.0,255.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x10240_y00000.png,10240,0,640,640,11.51,0.0,158.0,False,dark_discarded
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x10880_y00000.png,10880,0,640,640,4.41,0.0,7.0,False,dark_discarded
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x11520_y00000.png,11520,0,640,640,3.003,0.0,6.0,True,dark_discarded
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x00000_y00640.png,0,640,640,640,39.984,4.0,200.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x00640_y00640.png,640,640,640,640,30.862,3.0,169.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x01280_y00640.png,1280,640,640,640,18.251,3.0,178.0,False,dark_discarded
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x01920_y00640.png,1920,640,640,640,19.159,2.0,169.0,False,dark_discarded
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x02560_y00640.png,2560,640,640,640,6.271,3.0,68.0,False,dark_discarded
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x03200_y00640.png,3200,640,640,640,38.109,5.0,188.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x03840_y00640.png,3840,640,640,640,64.496,5.0,226.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x04480_y00640.png,4480,640,640,640,5.144,3.0,9.0,False,dark_discarded
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x05120_y00640.png,5120,640,640,640,4.86,3.0,7.0,False,dark_discarded
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x05760_y00640.png,5760,640,640,640,14.832,3.0,131.0,False,dark_discarded
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x06400_y00640.png,6400,640,640,640,80.869,8.0,255.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x07040_y00640.png,7040,640,640,640,147.293,33.0,255.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x07680_y00640.png,7680,640,640,640,125.213,39.0,255.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x08320_y00640.png,8320,640,640,640,128.338,30.0,253.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x08960_y00640.png,8960,640,640,640,146.554,40.0,255.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x09600_y00640.png,9600,640,640,640,136.288,34.0,255.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x10240_y00640.png,10240,640,640,640,51.363,4.0,241.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x10880_y00640.png,10880,640,640,640,4.978,3.0,10.0,False,dark_discarded
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x11520_y00640.png,11520,640,640,640,3.22,0.0,7.0,True,dark_discarded
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x00000_y01280.png,0,1280,640,640,40.363,5.0,145.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x00640_y01280.png,640,1280,640,640,44.277,5.0,176.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x01280_y01280.png,1280,1280,640,640,11.477,3.0,125.0,False,dark_discarded
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x01920_y01280.png,1920,1280,640,640,9.912,1.0,114.0,False,dark_discarded
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x02560_y01280.png,2560,1280,640,640,19.323,4.0,214.0,False,dark_discarded
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x03200_y01280.png,3200,1280,640,640,28.904,4.0,159.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x03840_y01280.png,3840,1280,640,640,39.559,4.0,179.0,False,usable
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x04480_y01280.png,4480,1280,640,640,4.761,3.0,7.0,False,dark_discarded
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x05120_y01280.png,5120,1280,640,640,4.734,3.0,21.0,False,dark_discarded
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x05760_y01280.png,5760,1280,640,640,13.473,3.0,153.0,False,dark_discarded
ch2_ohr_ncp_20190906T2241285714_d_img_gds,20190906,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190906\data\calibrated\20190906\ch2_ohr_ncp_20190906T2241285714_d_img_gds.img,ch2_ohr_ncp_20190906T2241285714_d_img_gds_x06400_y01280.png,6400,1280,640,640,52.346,6.0,217.0,False,usable
